300,u0001f6b6_u0001f3fd,person_walking:_medium_skin_tone,"hike,medium_skin_tone,walk,walking"
301,u0001f6b6_u0001f3fe,person_walking:_medium-dark_skin_tone,"hike,medium-dark_skin_tone,walk,walking"
302,u0001f6b6_u0001f3ff,person_walking:_dark_skin_tone,"dark_skin_tone,hike,walk,walking"
303,u0001f3c3,person_running,"marathon,running"
304,u0001f3c3_u0001f3fb,person_running:_light_skin_tone,"light_skin_tone,marathon,running"
305,u0001f3c3_u0001f3fc,person_running:_medium-light_skin_tone,"marathon,medium-light_skin_tone,running"
306,u0001f3c3_u0001f3fd,person_running:_medium_skin_tone,"marathon,medium_skin_tone,running"
307,u0001f3c3_u0001f3fe,person_running:_medium-dark_skin_tone,"marathon,medium-dark_skin_tone,running"
308,u0001f3c3_u0001f3ff,person_running:_dark_skin_tone,"dark_skin_tone,marathon,running"
309,u0001f483,woman_dancing,"dancing,woman"
310,u0001f483_u0001f3fb,woman_dancing:_light_skin_tone,"dancing,light_skin_tone,woman"
311,u0001f483_u0001f3fc,woman_dancing:_medium-light_skin_tone,"dancing,medium-light_skin_tone,woman"
312,u0001f483_u0001f3fd,woman_dancing:_medium_skin_tone,"dancing,medium_skin_tone,woman"
313,u0001f483_u0001f3fe,woman_dancing:_medium-dark_skin_tone,"dancing,medium-dark_skin_tone,woman"
314,u0001f483_u0001f3ff,woman_dancing:_dark_skin_tone,"dancing,dark_skin_tone,woman"
